职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
Python开发,厦门·思明区·观音山,10-15K,1-3年本科,厦门叽里咕噜信息...,计算机服务天使轮20-99人,零食下午茶，加班补助，餐补，全勤奖，年终奖，交通补助，节日福利，股票期权，住房补贴，五险,https://www.zhipin.com/job_detail/950489ad2416f3d31nN529y0EVtZ.html
python工程师,厦门·湖里区·禾山,7-12K,经验不限大专,外贸牛,互联网不需要融资20-99人,年终奖，节日福利，商业险，零食下午茶，五险一金，全勤奖，交通补助，带薪年假，加班补助,https://www.zhipin.com/job_detail/2df88e8dce9e49ad1nFy3Nu6FVdX.html
Python工程师,厦门·集美区·杏林,8-13K·13薪,1-3年大专,瞭风,计算机服务不需要融资100-499人,年终奖，餐补，带薪年假，五险一金，节日福利，定期体检，零食下午茶，加班补助，补充医疗保险,https://www.zhipin.com/job_detail/d40b9ac47a831c161XV52t61GFtV.html
Python 数据分析师,厦门·思明区·莲花,3-6K·13薪,在校/应届本科,合渡普,计算机软件0-20人,五险一金，交通补助，带薪年假，年终奖，住房补贴，员工旅游，全勤奖，通讯补贴，零食下午茶，节日福利,https://www.zhipin.com/job_detail/0a45967d506a59b51XVz2t-9E1JV.html
Python开发工程师,厦门·集美区·杏林,15-20K·13薪,3-5年大专,亿峰顺网络科技,新闻/出版未融资20-99人,缴纳医社保，年终奖，餐补，带薪年假，零食下午茶，全勤奖，加班补助，员工旅游，节日福利,https://www.zhipin.com/job_detail/67d7abd4d391a3d91nx839q0FlJX.html
Python开发工程师,厦门·集美区·灌口,8-13K·13薪,经验不限本科,硕橙（厦门）科技...,企业服务B轮20-99人,节日福利，带薪年假，员工旅游，五险一金，股票期权，定期体检，全勤奖，零食下午茶，加班补助，年终奖,https://www.zhipin.com/job_detail/dde8865db3c754e51nV83N6-EldT.html
Python中级开发工程师,厦门·思明区·软件园,8-13K·13薪,1-3年本科,亚讯光谱网络科技...,计算机软件未融资20-99人,股票期权，节日福利，五险一金，员工旅游，带薪年假，年终奖，加班补助，零食下午茶，全勤奖,https://www.zhipin.com/job_detail/8b9213e78b2b12d41XR_0tW_E1RU.html
Python后端工程师,厦门,7-12K·14薪,1-3年本科,晶宇,电子/半导体/集成电路未融资1000-9999人,定期体检，零食下午茶，节日福利，包吃，补充医疗保险，五险一金，年终奖，加班补助，住房补贴，员工旅游，全勤奖,https://www.zhipin.com/job_detail/fa8df26b8c8c593a1nV43t6-E1pZ.html
Python开发工程师,厦门·思明区·曾厝垵,14-25K·15薪,1-3年本科,深度赋智,互联网天使轮20-99人,节日福利，零食下午茶，年终奖，带薪年假，餐补，股票期权，交通补助，定期体检，加班补助，五险一金,https://www.zhipin.com/job_detail/45abcc9a7cf68c881XV73tW4FFBS.html
Python开发工程师,厦门,11-20K,3-5年本科,睿云联,智能硬件不需要融资100-499人,通讯补贴，带薪年假，零食下午茶，员工旅游，股票期权，五险一金，年终奖，节日福利，定期体检，补充医疗保险,https://www.zhipin.com/job_detail/7c9354736ef60bd91XV72Nm6GFdT.html
Python高级开发工程师,厦门·湖里区·五缘湾,14-22K,3-5年本科,易法通,互联网已上市500-999人,员工旅游，五险一金，年终奖，节日福利，带薪年假,https://www.zhipin.com/job_detail/6065da689f2ab08b1XV70tq7EFNY.html
Python开发工程师,厦门·思明区·文灶,6-11K,1年以内本科,中信电脑培训中心,计算机软件未融资20-99人,员工旅游，加班补助，五险一金，交通补助，带薪年假，节日福利，年终奖，内部培训，零食下午茶，通讯补贴,https://www.zhipin.com/job_detail/0e4088d8bd6e79201XR82dW5GFRT.html
python后端开发工程师,厦门·思明区·厦门大学,15-25K,3-5年大专,深圳云译,互联网未融资100-499人,定期体检，加班调休，带薪年假，员工旅游，年终奖，零食下午茶，五险一金,https://www.zhipin.com/job_detail/ed1f00f5a209bd1f1nN739W6E1JV.html
Python后端开发工程师,厦门·思明区·观音山,15-20K,3-5年本科,比朋,互联网未融资20-99人,股票期权，定期体检，零食下午茶，加班补助，员工旅游，五险，交通补助，节日福利，年终奖，带薪年假，餐补,https://www.zhipin.com/job_detail/bc31ec6c0cb096871XR_3tS_GVZW.html
Python,厦门·湖里区·万达广场,4000-8000元/月,经验不限本科,森与海,电子商务未融资0-20人,员工旅游，带薪年假，交通补助，全勤奖，团建，加班补助，节日福利，零食下午茶，年终奖，五险一金,https://www.zhipin.com/job_detail/357969bb7257debd1XV_0967GFBQ.html
python财会应用老师,厦门·集美区·灌口,6-10K·13薪,1-3年大专,厦门科云,计算机软件不需要融资100-499人,住房补贴，节日福利，五险一金，带薪年假，交通补助，年终奖，员工旅游,https://www.zhipin.com/job_detail/37ac63f9f195b7051nJ-39S0GVJR.html
Python初级工程师,厦门·湖里区·湖里大道,6-8K·13薪,1-3年本科,鹭信成,医疗健康0-20人,零食下午茶，年终奖，加班补助，五险一金，带薪年假,https://www.zhipin.com/job_detail/b5e5ff3c88e57e231n162dq4GVVV.html
Python少儿编程老师,厦门·集美区·杏林,6-10K·13薪,1-3年本科,厦门仁志优学教育...,培训机构不需要融资20-99人,餐补，零食下午茶，全勤奖，节日福利，五险一金，员工旅游，年终奖，通讯补贴,https://www.zhipin.com/job_detail/a5f3a206ca40c48a1nx93dy_FlBX.html
python爬虫技术工程师,厦门·思明区·软件园,7-12K,1-3年本科,热摆摆,移动互联网天使轮20-99人,年终奖，带薪年假，餐补，零食下午茶，五险一金，节日福利，全勤奖，加班补助,https://www.zhipin.com/job_detail/f2acfb460115a2151XR409i9GVtZ.html
python爬虫数据开发工程师,厦门·思明区·观音山,9-14K,1-3年本科,营软,制药未融资20-99人,带薪年假，年终奖，五险一金，节日福利，零食下午茶，员工旅游,https://www.zhipin.com/job_detail/799d98be4fb1c6230nN72dW8F1A~.html
Python爬虫采集,厦门·思明区·松柏,4-8K,经验不限大专,一冠晶品,电子商务未融资20-99人,年终奖，零食下午茶，节日福利，五险一金，带薪年假，全勤奖,https://www.zhipin.com/job_detail/1ee7bd1cc8263cb91nxz2di0ElFU.html
python开发工程师,厦门,200-250元/天,4天/周2个月本科,天聪软件,计算机软件不需要融资20-99人,带薪年假，五险一金，年终奖，补充医疗保险，节日福利，零食下午茶，加班补助,https://www.zhipin.com/job_detail/82c202f6569bbfce3nV52dq0EFY~.html
杭州急聘_C/C++/Python/Java软件开发工程师,厦门·思明区·厦门大学,18-35K·16薪,1年以内本科,华为技术有限公司,计算机软件不需要融资10000人以上,带薪年假，餐补，补充医疗保险，通讯补贴，离职补偿，定期体检，节日福利，零食下午茶，员工旅游，加班补助，全勤奖，年终奖，交通补助，免费班车，股票期权，五险一金，住房补贴,https://www.zhipin.com/job_detail/406535dd26bdecb11XVy29i1FVRY.html
python工程师,厦门·湖里区·禾山,10-15K,1-3年大专,厦门脉搏网络,互联网天使轮20-99人,股票期权，五险，零食下午茶，节日福利，全勤奖，带薪年假，员工旅游，年终奖，补充医疗保险,https://www.zhipin.com/job_detail/e158e12318bc84af33d80t-9E1o~.html
深度学习工程师（Python / Matlab）,厦门·海沧区·东孚,10-15K·13薪,5-10年本科,精合电气自动化,仪器仪表/工业自动化已上市100-499人,免费班车，活动场地，带薪年假，员工旅游，补充医疗保险，加班补助，住房补贴，定期体检，年终奖，包吃，零食下午茶，五险一金，节日福利，工作餐,https://www.zhipin.com/job_detail/c5cf994864fd3fc91nZ939u6EFtQ.html
腾讯云CDN计费运营开发工程师,厦门·同安区·后田海鲜船坞,15-30K·16薪,3-5年本科,腾讯,互联网不需要融资10000人以上,五险一金，股票期权，员工旅游，免费健身房，年终奖，交通补助，住房补贴，包吃，公仔周边活动，补充医疗保险，免费早晚餐，带薪年假，零食下午茶，定期体检，免费班车，餐补，节日福利,https://www.zhipin.com/job_detail/edfb05e6ad61cb391nFz2ty8EVFR.html
python测试开发工程师,厦门·集美区·灌口,10-15K·13薪,3-5年本科,快商通,计算机软件B轮100-499人,五险一金，零食下午茶，节日福利，年终奖，带薪年假，免费班车，股票期权,https://www.zhipin.com/job_detail/3f2e04e87010663c1nBy2tS7EFJR.html
Python老师,厦门·海沧区·海沧,4-8K,经验不限大专,予望教育,在线教育未融资0-20人,加班补助，年终奖，带薪年假，全勤奖，员工旅游,https://www.zhipin.com/job_detail/ba0ba6a607a21b941n153tm7GVZR.html
Python,厦门·集美区·杏林,15-16K,1-3年本科,厦门期量智能科技...,证券/期货未融资0-20人,,https://www.zhipin.com/job_detail/e890abc0cf6dedd11nBz3tm8FFVV.html
Python高级开发工程师,厦门·思明区·软件园,20-28K·13薪,5-10年本科,埃克斯工业,电子/半导体/集成电路B轮100-499人,加班补助，带薪年假，节日福利，股票期权，年终奖，补充医疗保险，餐补，员工旅游，交通补助，定期体检，全勤奖，五险一金，零食下午茶,https://www.zhipin.com/job_detail/4ec5e88f54a973df1n1_3dm7EFJT.html
Python,厦门·集美区·集美新城,10-15K,经验不限本科,今立方,计算机软件不需要融资0-20人,通讯补贴，年终奖，零食下午茶，餐补，交通补助，五险一金，包吃，股票期权,https://www.zhipin.com/job_detail/737f1b66cc218b741nd42tu_GFRQ.html
Python,厦门·集美区·杏林,20-30K·13薪,1-3年本科,厦门空格网络科技,计算机软件未融资20-99人,五险一金，员工旅游，节日福利，年终奖，各种俱乐部，零食下午茶，定期体检,https://www.zhipin.com/job_detail/d830c2cdd994c2e7031y3tu7FFE~.html
Python,厦门·思明区·软件园,16-20K·14薪,经验不限硕士,建信金科,银行不需要融资1000-9999人,带薪年假，零食下午茶，餐补，节日福利，员工关怀，补充医疗保险，定期体检，五险一金，年终奖，工会福利,https://www.zhipin.com/job_detail/ff9e8e0805fd6d751nF52Nm-GVpY.html
Python工程师,厦门·思明区·软件园,9-14K·13薪,1-3年本科,互拓科技,互联网不需要融资20-99人,零食下午茶，带薪年假，五险一金，全勤奖，节日福利，交通补助，通讯补贴，餐补,https://www.zhipin.com/job_detail/10cd99740752a77e1nJ63ti_FFpX.html
Python全栈工程师,厦门·集美区·华大,10-15K·14薪,1-3年大专,道隆信息科技有限公司,互联网20-99人,五险一金，零食下午茶，节日福利，带薪年假，交通补助,https://www.zhipin.com/job_detail/23efe044e6a8c2781XVy39i_GVBQ.html
Python全栈工程师,厦门·集美区·杏林,11-15K·14薪,3-5年本科,厦门数据智能研究院,计算机服务不需要融资20-99人,,https://www.zhipin.com/job_detail/6eb5516734711d5b1nx-09i9ElRV.html
python全栈工程师,厦门·集美区·大学康城,7-12K,3-5年本科,硕橙厦门,企业服务20-99人,,https://www.zhipin.com/job_detail/13f96252fc01c0900nV52N-0FlI~.html
python爬虫工程师,厦门·思明区·观音山,8-13K,3-5年大专,艺钡,计算机软件20-99人,,https://www.zhipin.com/job_detail/3105227848306bf90HN90966GFM~.html
股票量化交易Python工程师,厦门·思明区·软件园,6-11K,3-5年本科,小蚜虫股票交易助手,互联网金融天使轮20-99人,五险，股票期权，带薪年假，节日福利，员工旅游，零食下午茶，餐补,https://www.zhipin.com/job_detail/a4fa3eb2da2a99e90HZy3dm6Elo~.html
python爬虫数据开发工程师,厦门·集美区·杏林,8-13K·13薪,3-5年学历不限,宇兽科技,计算机服务未融资20-99人,年终奖，节日福利，通讯补贴，五险一金，员工旅游，全勤奖，补充医疗保险，加班补助，餐补，股票期权，交通补助，住房补贴，定期体检，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/7ab7c5c91854a7441nB-09y0FFRR.html
Python少儿编程讲师,厦门·思明区·禾祥西路,3-7K,1年以内本科,常乐教育,培训机构不需要融资0-20人,,https://www.zhipin.com/job_detail/b262f45329be05441n1_2d28EldW.html
Python,厦门·集美区·侨英,10-11K,经验不限大专,厦门祝财信息科技...,广播/影视未融资20-99人,,https://www.zhipin.com/job_detail/2c456c335f9d880e1nx-3NS1FFFR.html
python工程师,厦门·集美区·集美新城,7-12K,1年以内本科,新诺北斗航科,数据服务已上市100-499人,加班补助，零食下午茶，免费班车，节日福利，带薪年假，员工旅游，定期体检，餐补，五险一金，全勤奖，年终奖,https://www.zhipin.com/job_detail/567f4392748c5fac1nJ_29i9FlRQ.html
Python自动化测试,厦门·思明区·软件园,9-13K·13薪,1-3年本科,美亚柏科,信息安全已上市1000-9999人,定期体检，零食下午茶，股票期权，补充医疗保险，员工旅游，节日福利，通讯补贴，餐补，免费班车，带薪年假，年终奖，五险一金，加班补助，交通补助,https://www.zhipin.com/job_detail/94fb9c4a5c0175021nNz2d69GVtR.html
高级数据爬虫工程师,厦门·集美区·杏林,12-20K,5-10年大专,万物智联,智能硬件未融资100-499人,住房补贴，员工旅游，餐补，节日福利，零食下午茶，五险一金,https://www.zhipin.com/job_detail/10452d40075ec7b51n152N20GVpQ.html
教学图形化编程，Python和C++,厦门·同安区·大同,6-9K,在校/应届大专,指尖未来少儿编程,培训机构0-20人,,https://www.zhipin.com/job_detail/ec60f1c66bc60c2c1nR72du5GFFS.html
Python开发工程师,厦门·思明区·软件园,5-8K·13薪,1年以内本科,亚讯光谱网络科技...,计算机软件未融资20-99人,零食下午茶，节日福利，股票期权，带薪年假，五险一金，全勤奖，加班补助，年终奖，员工旅游,https://www.zhipin.com/job_detail/833df6ee440d24661XR_09S4FlZX.html
Python工程师（爬虫方向）,厦门·集美区·杏林,10-15K,1-3年大专,瞭风,计算机服务不需要融资100-499人,定期体检，节日福利，五险一金，年终奖，补充医疗保险，带薪年假，餐补，加班补助，零食下午茶,https://www.zhipin.com/job_detail/0066f773563bf2d21XV639y7ElpX.html
Python后端工程师,厦门,7-12K·14薪,经验不限本科,晶宇,电子/半导体/集成电路未融资1000-9999人,补充医疗保险，全勤奖，零食下午茶，年终奖，定期体检，加班补助，住房补贴，节日福利，五险一金，员工旅游，包吃,https://www.zhipin.com/job_detail/632cf1730b0fcc261nx43d-1GFBQ.html
Python高级开发工程师,厦门·集美区·杏林,15-25K,3-5年大专,亿峰顺网络科技,新闻/出版未融资20-99人,员工旅游，零食下午茶，餐补，缴纳医社保，带薪年假，加班补助，年终奖，全勤奖，节日福利,https://www.zhipin.com/job_detail/a0c0229959b4ff191XV62dW4FVtV.html
3d算法研发工程师,厦门·思明区·会展中心,13-25K,经验不限硕士,Manteia,医疗健康A轮20-99人,节日福利，定期体检，免费班车，五险一金,https://www.zhipin.com/job_detail/813416ebc67027e21n1z2NS9GFpX.html
少儿编程教师(J29218),厦门·思明区·嘉莲,10-12K,经验不限本科,新东方,在线教育已上市10000人以上,餐补，带薪年假，员工旅游，节日福利，年终奖，五险一金，定期体检,https://www.zhipin.com/job_detail/2d2617de16b72ab31XZ_3Nq-FlpR.html
亚马逊数据分析师（双休+五险一金）,厦门·湖里区·五缘湾,7-12K,1-3年本科,斯博伦迪,电子商务未融资20-99人,带薪年假，零食下午茶，体育运动，员工旅游，定期团建，餐补，加班补助，交通补助，年终奖，定期体检，节日福利，专业培训，五险一金，生理假,https://www.zhipin.com/job_detail/e68b928afcc2c7c31XR_09--GVRW.html
RPA实施工程师／顾问,厦门·思明区·观音山,10-15K,经验不限大专,福建中湃科技,计算机软件不需要融资20-99人,通讯补贴，补充医疗保险，定期体检，带薪年假，年终奖，五险一金，员工旅游，交通补助，零食下午茶，全勤奖，节日福利,https://www.zhipin.com/job_detail/cbd4e601d7a909ad1nF809m9E1FX.html
网络管理员,厦门·思明区·轮渡,15-30K,1-3年本科,西热工中试院,检测/认证20-99人,五险一金，年终奖，带薪年假，节日福利,https://www.zhipin.com/job_detail/ec125af5e0ebd2af1nZ-2d-7FFZS.html
数据分析师,厦门,5-10K,经验不限本科,青瓷游戏,游戏已上市100-499人,餐补，节日福利，定期体检，补充医疗保险，加班补助，免费班车，年终奖，交通补助，五险一金,https://www.zhipin.com/job_detail/bff280be56dea52c0HV639y8FFE~.html
影视流程TD,厦门·集美区·杏林,15-25K·13薪,3-5年本科,踽行众文化发展,文化/体育/娱乐未融资0-20人,观看热门电影，五险一金，交通补助，零食下午茶，加班补助，带薪年假，全勤奖，员工活动，聚餐，年终奖，节日福利，定期体检，员工旅游,https://www.zhipin.com/job_detail/ee98b5b963e1b31e0H1429-_FFM~.html
软件服务工程师,厦门·思明区·轮渡,5-8K,经验不限本科,福龙诚,计算机软件未融资0-20人,加班补助，五险一金，带薪年假，通讯补贴，股票期权，节日福利，全勤奖，年终奖，交通补助,https://www.zhipin.com/job_detail/09ff954aef20d2301n163du8E1pT.html
数据分析员,厦门·思明区·软件园,5-7K,1-3年本科,厦门思科迪电子商务,电子商务C轮100-499人,全勤奖，定期体检，加班补助，零食下午茶，节日福利，员工旅游，带薪年假,https://www.zhipin.com/job_detail/90ff779d067583281nx_3ti1F1BU.html
PHP开发工程师,厦门·湖里区·五缘湾,8-13K·13薪,3-5年大专,科瑞信,电子商务未融资20-99人,加班补助，餐补，全勤奖，每年调薪，节日福利，员工旅游，年终奖，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/02105657b501df0e1n190tm9EVJV.html
少儿编程老师,厦门·思明区·火车站,7-11K,经验不限本科,极客卓越科技,培训机构未融资500-999人,交通补助，员工旅游，通讯补贴，年终奖，带薪年假，节日福利，加班补助，全勤奖，五险一金,https://www.zhipin.com/job_detail/81c37ac20bd938de1XV809W-FldZ.html
Python教研员,厦门·集美区·灌口,7-10K,3-5年本科,世纪海航,计算机软件A轮100-499人,节日福利，带薪年假，工龄奖，年终奖，股票期权，五险一金，每年2次调薪，全勤奖,https://www.zhipin.com/job_detail/8beb814dffafff141n1-3tS5FFBX.html
Python数据分析,厦门·思明区·莲花,3-7K·13薪,在校/应届本科,合渡普,计算机软件0-20人,交通补助，住房补贴，五险一金，带薪年假，节日福利，年终奖，员工旅游，全勤奖，通讯补贴，零食下午茶,https://www.zhipin.com/job_detail/983c1e71e66d88541XV_29q7FFJY.html
Python数据分析师,厦门·湖里区·湖里大道,6-8K·13薪,1-3年本科,鹭信成,医疗健康0-20人,年终奖，零食下午茶，五险一金，带薪年假，加班补助,https://www.zhipin.com/job_detail/d1dcf7e222f38fae1n1y0tu7ElJT.html
Python大数据工程师,厦门·湖里区·高崎,8-13K,1-3年大专,依实信息科技,互联网金融未融资0-20人,加班补助，带薪年假，补充医疗保险，年终奖，交通补助，节日福利,https://www.zhipin.com/job_detail/3c8103993dec922f1XB90925E1I~.html
python测试开发工程师,厦门·思明区·观音山,10-15K,3-5年本科,厦门科拓股份,智能硬件D轮及以上1000-9999人,员工旅游，年终奖，定期体检，节日福利，零食下午茶，带薪年假，五险一金，全勤奖,https://www.zhipin.com/job_detail/7c5911c23e73f2391nJ509-6ElNY.html
OpenStack开发,厦门·思明区·前埔,18-35K·13薪,3-5年本科,创普云,计算机软件未融资20-99人,零食下午茶，年终奖，定期体检，五险一金，节日福利，通讯补贴，交通补助，带薪年假，餐补，员工旅游,https://www.zhipin.com/job_detail/964f0f5e8a4930981nF_092-FlJY.html
量化程序员,厦门·集美区·杏林,15-30K,1-3年本科,点点赢金服,证券/期货未融资0-20人,住房补贴，五险一金，零食下午茶，加班补助，带薪年假，员工旅游，交通补助，定期体检，节日福利，股票期权，年终奖，全勤奖，补充医疗保险,https://www.zhipin.com/job_detail/db7ee837fb84aeb31nJ909W-E1NT.html
RPA工程师,厦门·集美区·杏林,10-15K·15薪,经验不限本科,分叉智能科技,计算机软件C轮100-499人,五险一金，带薪年假，股票期权，零食下午茶，节日福利，年终奖,https://www.zhipin.com/job_detail/ed69b6be55f1cd0e1XR70tq6E1NX.html
Python,厦门·思明区·观音山,8-10K,1-3年大专,厦门叽里咕噜信息...,计算机服务天使轮20-99人,加班补助，交通补助，年终奖，五险，股票期权，住房补贴，节日福利，餐补，全勤奖，零食下午茶,https://www.zhipin.com/job_detail/91ae981a81a615a01nJy0tu8F1NT.html
Python助理,厦门·湖里区·万达广场,3-5K,经验不限大专,互拓科技,互联网不需要融资20-99人,节日福利，通讯补贴，五险一金，带薪年假，全勤奖，交通补助，零食下午茶，餐补,https://www.zhipin.com/job_detail/8c88839885b69d4c1nR93tS0ElFV.html
中级Python开发工程师,厦门,10-15K,1-3年本科,今立方,计算机软件不需要融资0-20人,交通补助，股票期权，五险一金，零食下午茶，年终奖，通讯补贴，包吃，餐补,https://www.zhipin.com/job_detail/6a02c47d8b3e45171nd42tq8E1ZQ.html
Python工程师,厦门·湖里区·禾山,10-15K,1年以内大专,厦门脉搏网络,互联网天使轮20-99人,全勤奖，带薪年假，节日福利，五险，年终奖，补充医疗保险，员工旅游，股票期权，零食下午茶,https://www.zhipin.com/job_detail/011ec82c7d1a4fb61nBz0ty4ElFR.html
python工程师,厦门·集美区·后溪,15-30K,1-3年本科,厦门空格网络科技,计算机软件未融资20-99人,各种俱乐部，员工旅游，节日福利，定期体检，零食下午茶，年终奖，五险一金,https://www.zhipin.com/job_detail/ddcf533c433279d10n1z3ty5FVY~.html
Python工程师,厦门·思明区·滨海,12-24K·15薪,1-3年本科,深度赋智,互联网天使轮20-99人,五险一金，股票期权，零食下午茶，定期体检，带薪年假，餐补，交通补助，年终奖，加班补助，节日福利,https://www.zhipin.com/job_detail/3eb5a1974c27d16a33Jz2dm5ElA~.html
Python开发工程师,厦门·思明区·软件园,15-30K·14薪,经验不限本科,建信金科,银行不需要融资1000-9999人,节日福利，工会福利，带薪年假，餐补，定期体检，补充医疗保险，员工关怀，零食下午茶，年终奖，五险一金,https://www.zhipin.com/job_detail/b566077bb4a3d66f1nJ53du6FFBV.html
python爬虫工程师,厦门·思明区·观音山,6-10K,1-3年大专,艺钡,计算机软件20-99人,,https://www.zhipin.com/job_detail/7f792730a9ca6edb0HJ_2dy-EVo~.html
资深 C++/QT 开发工程师,厦门·思明区·轮渡,20-40K,3-5年本科,芯华章,电子/半导体/集成电路B轮100-499人,通讯补贴，交通补助，股票期权，节日福利，定期体检，补充医疗保险，年终奖，餐补，住房补贴，免费班车，带薪年假，五险一金，零食下午茶，员工旅游,https://www.zhipin.com/job_detail/b6462fd703a4954c1nZ_3920FlpQ.html
算法工程师,厦门·集美区·灌口,15-30K·14薪,经验不限本科,海峡智汇,计算机软件未融资20-99人,年终奖，零食下午茶，五险一金，节日福利，加班补助，股票期权，交通补助,https://www.zhipin.com/job_detail/e51612b78e1a4e8e1nN62di0FFVW.html
高级运维开发工程师,厦门·思明区·观音山,13-20K·14薪,3-5年本科,安踏鞋业,文化/体育/娱乐已上市10000人以上,住房补贴，免费班车，员工旅游，补充医疗保险，带薪年假，定期体检，年终奖，节日福利，包住，全勤奖，五险一金，餐补，包吃，加班补助,https://www.zhipin.com/job_detail/ccbcd1caaa14d4891nJ-2d65GFNQ.html
Python开发,厦门·湖里区·东渡,8-13K,1-3年本科,象屿科技,企业服务不需要融资100-499人,免费班车，年终奖，定期体检，餐补，带薪年假，补充医疗保险，企业年金，节日福利，五险一金，通讯补贴,https://www.zhipin.com/job_detail/24abdf728d2949581nN509u5GVJT.html
Python实习工程师,厦门·集美区·印斗路,1-2K,经验不限学历不限,简则科技,互联网天使轮0-20人,,https://www.zhipin.com/job_detail/01e81c9beba20ed81nN_3dy0GFA~.html
自动化测试工程师,厦门·集美区·后溪,10-15K,1-3年大专,快商通,计算机软件B轮100-499人,股票期权，免费班车，带薪年假，年终奖，节日福利，零食下午茶，五险一金,https://www.zhipin.com/job_detail/19c23bbdd11940211XN72dq9GVI~.html
RPA实习工程师,厦门·思明区·观音山,80-100元/天,3天/周2个月大专,福建中湃科技,计算机软件不需要融资20-99人,补充医疗保险，定期体检，年终奖，五险一金，全勤奖，零食下午茶，通讯补贴，员工旅游，节日福利，交通补助，带薪年假,https://www.zhipin.com/job_detail/5efd5824e3c81e7d1nJ939u_EVBX.html
Python后端工程师,厦门,7-12K·14薪,1-3年本科,晶宇,电子/半导体/集成电路未融资1000-9999人,员工旅游，五险一金，节日福利，补充医疗保险，包吃，住房补贴，零食下午茶，年终奖，加班补助，定期体检，全勤奖,https://www.zhipin.com/job_detail/8b869ccec5fce6131nN_3Nm_FVpT.html
Python教学教研（少儿编程）,厦门·集美区·杏林,6-10K,1-3年本科,世纪海航,计算机软件A轮100-499人,每年2次调薪，带薪年假，节日福利，股票期权，全勤奖，五险一金，年终奖，工龄奖,https://www.zhipin.com/job_detail/e89f18f6aa81da7e33Jz2ty8E1s~.html
厦门五缘湾-java/少儿python/少儿编程老师,厦门·湖里区·枋湖,7-12K,1-3年本科,童程童美,培训机构已上市10000人以上,股票期权，零食下午茶，节日福利，五险一金，全勤奖，员工旅游，定制工作服，内部报读名额，通讯补贴，带薪年假,https://www.zhipin.com/job_detail/a18c473f530215b11XR62ty-EVJV.html
Python开发工程师,厦门·集美区·后溪,10-15K,1-3年本科,厦门空格网络科技,计算机软件未融资20-99人,各种俱乐部，零食下午茶，五险一金，定期体检，年终奖，员工旅游，节日福利,https://www.zhipin.com/job_detail/891957805f13c44f1nZ90tm6GFpZ.html
Python开发工程师,厦门·集美区·杏林,15-25K·13薪,3-5年大专,亿峰顺网络科技,新闻/出版未融资20-99人,员工旅游，缴纳医社保，带薪年假，加班补助，零食下午茶，年终奖，节日福利，全勤奖，餐补,https://www.zhipin.com/job_detail/c6e6c78450a5f8631n162tS1EVNR.html
腾讯云CDN计费运营开发工程师,厦门·同安区·后田海鲜船坞,25-45K·16薪,3-5年本科,腾讯,互联网不需要融资10000人以上,补充医疗保险，餐补，住房补贴，公仔周边活动，定期体检，带薪年假，免费早晚餐，包吃，五险一金，员工旅游，零食下午茶，免费班车，股票期权，节日福利，年终奖，交通补助，免费健身房,https://www.zhipin.com/job_detail/fb5e40d32c78b4d51nF909i6FVJW.html
python数据采集,厦门·思明区·莲花,3-8K·13薪,经验不限本科,福建万商堂科技股...,互联网不需要融资20-99人,五险一金，员工旅游，加班计算加班，节日福利，周末双休，年终奖,https://www.zhipin.com/job_detail/76782d34976e44b31XR439-8EFdT.html
高级后台开发工程师,厦门,25-50K·15薪,经验不限学历不限,深度赋智,互联网天使轮20-99人,带薪年假，节日福利，交通补助，股票期权，零食下午茶，年终奖，加班补助，五险一金，定期体检，餐补,https://www.zhipin.com/job_detail/b6fbb22cb04b14ee1nx72t66FFNT.html
SDN研发工程师,厦门·思明区·软件园,15-30K·14薪,3-5年本科,云算时代,互联网A轮20-99人,节日福利，带薪年假，五险一金，年终奖，零食下午茶，定期体检，员工旅游，股票期权,https://www.zhipin.com/job_detail/ccb90ac0c383a1ee1n1y2d-_E1RQ.html
爬虫架构师,厦门·集美区·后溪,25-50K,3-5年大专,创客互联,计算机软件20-99人,年终奖，五险一金，节日福利，全勤奖，员工旅游，加班补助,https://www.zhipin.com/job_detail/c629eeeb76937a9d1nN72ti-FVBQ.html
爬虫技术员,厦门·湖里区·五缘湾,6-10K,1-3年大专,有吖集团,财务/审计/税务不需要融资100-499人,五险一金,https://www.zhipin.com/job_detail/01f15b0bd384b43b1nxz3d66EVdQ.html
高级开发工程师,厦门·湖里区·禾山,18-35K,3-5年本科,达观数据,计算机软件C轮500-999人,带薪年假，五险一金，员工旅游，补充医疗保险，年终奖，股票期权，节日福利，定期体检，零食下午茶，达观大讲堂,https://www.zhipin.com/job_detail/3d88778817540b2b1XV_29W9GVVX.html
少儿编程老师,厦门·思明区·嘉莲,5-10K,1-3年本科,高维思创,在线教育未融资100-499人,保险,https://www.zhipin.com/job_detail/18c14d7e816798c733J83N67F1c~.html
爬虫工程师,厦门·思明区·观音山,5-10K·13薪,1-3年学历不限,般纳,广告/公关/会展不需要融资0-20人,零食下午茶，五险一金,https://www.zhipin.com/job_detail/a7d6a58079be11790nN53NS0E1Y~.html
游戏影视技术指导（pipelineTD）,厦门,15-20K·13薪,1-3年本科,IGG,游戏已上市1000-9999人,定期体检，员工旅游，补充医疗保险，节日福利，股票期权，医务室，年终奖，餐补，零食下午茶，带薪年假，五险一金，包吃,https://www.zhipin.com/job_detail/8856ead718f972921nx43N65FlNW.html
